unique_id,ds,Naive,SeasonalNaive,Drift,AutoETS,AutoARIMA
hotel_49,2023-07-13,0.6593886462882096,0.6593886462882096,0.6514722967829815,0.6212854241116265,0.6545526101115312
hotel_49,2023-07-14,0.6593886462882096,0.6593886462882096,0.6508633468210409,0.6726086341271953,0.6667915709181156
hotel_49,2023-07-15,0.6593886462882096,0.7248908296943232,0.6502543968591001,0.6839418195615334,0.6808481078746728
hotel_49,2023-07-16,0.6593886462882096,0.62882096069869,0.6496454468971595,0.5926478686252441,0.6605758576455062
hotel_49,2023-07-17,0.6593886462882096,0.6724890829694323,0.6490364969352189,0.5837932107051336,0.6563005431340642
hotel_49,2023-07-18,0.6593886462882096,0.7074235807860262,0.6484275469732783,0.6097205843392374,0.6782480126913744
hotel_49,2023-07-19,0.6593886462882096,0.7030567685589519,0.6478185970113377,0.609301843976113,0.6762192604889153
hotel_49,2023-07-20,0.6593886462882096,0.6593886462882096,0.6472096470493971,0.6212854241116265,0.6568705924405908
hotel_49,2023-07-21,0.6593886462882096,0.6593886462882096,0.6466006970874564,0.6726086341271953,0.666335254046344
hotel_49,2023-07-22,0.6593886462882096,0.7248908296943232,0.6459917471255158,0.6839418195615334,0.6798186571569675
hotel_49,2023-07-23,0.6593886462882096,0.62882096069869,0.6453827971635752,0.5926478686252441,0.6649349227109138
hotel_49,2023-07-24,0.6593886462882096,0.6724890829694323,0.6447738472016346,0.5837932107051336,0.6586316006246514
hotel_49,2023-07-25,0.6593886462882096,0.7074235807860262,0.644164897239694,0.6097205843392374,0.6746269531886668
hotel_49,2023-07-26,0.6593886462882096,0.7030567685589519,0.6435559472777532,0.609301843976113,0.6754803046055352
hotel_49,2023-07-27,0.6593886462882096,0.6593886462882096,0.6429469973158126,0.6212854241116265,0.6601601305110519
hotel_49,2023-07-28,0.6593886462882096,0.6593886462882096,0.642338047353872,0.6726086341271953,0.6649239279036796
hotel_56,2023-07-01,0.9583333333333334,1.0083333333333333,0.958256880733945,0.9925455493849095,0.9635638092744366
hotel_56,2023-07-02,0.9583333333333334,1.0,0.9581804281345566,0.8606684284098138,0.925839766267819
hotel_56,2023-07-03,0.9583333333333334,1.0,0.9581039755351682,0.8900671345173036,0.941223834864202
hotel_56,2023-07-04,0.9583333333333334,1.0166666666666666,0.9580275229357799,0.9308419251938161,0.9718535669694425
hotel_56,2023-07-05,0.9583333333333334,0.9833333333333333,0.9579510703363915,0.945708146876643,0.9504739352883846
hotel_56,2023-07-06,0.9583333333333334,0.8666666666666667,0.9578746177370031,0.9464530711739031,0.9093179238701902
hotel_56,2023-07-07,0.9583333333333334,0.9583333333333334,0.9577981651376147,0.9756082297946995,0.946797530449059
hotel_56,2023-07-08,0.9583333333333334,1.0083333333333333,0.9577217125382264,0.9925455493849095,0.9552241691275157
hotel_56,2023-07-09,0.9583333333333334,1.0,0.957645259938838,0.8606684284098138,0.9423441972667019
hotel_56,2023-07-10,0.9583333333333334,1.0,0.9575688073394496,0.8900671345173036,0.9470258034537906
hotel_56,2023-07-11,0.9583333333333334,1.0166666666666666,0.9574923547400612,0.9308419251938161,0.9591001433124998
hotel_56,2023-07-12,0.9583333333333334,0.9833333333333333,0.9574159021406728,0.945708146876643,0.9470961804703139
hotel_56,2023-07-13,0.9583333333333334,0.8666666666666667,0.9573394495412845,0.9464530711739031,0.9153471780434692
hotel_56,2023-07-14,0.9583333333333334,0.9583333333333334,0.9572629969418961,0.9756082297946995,0.9418590463179446
hotel_56,2023-07-15,0.9583333333333334,1.0083333333333333,0.9571865443425077,0.9925455493849095,0.9452877437955114
hotel_56,2023-07-16,0.9583333333333334,1.0,0.9571100917431193,0.8606684284098138,0.9351522333810327
hotel_56,2023-07-17,0.9583333333333334,1.0,0.957033639143731,0.8900671345173036,0.9391115168610925
hotel_56,2023-07-18,0.9583333333333334,1.0166666666666666,0.9569571865443426,0.9308419251938161,0.9478334748676747
hotel_56,2023-07-19,0.9583333333333334,0.9833333333333333,0.9568807339449542,0.945708146876643,0.9406558287336717
hotel_56,2023-07-20,0.9583333333333334,0.8666666666666667,0.9568042813455658,0.9464530711739031,0.9242056707494534
hotel_56,2023-07-21,0.9583333333333334,0.9583333333333334,0.9567278287461775,0.9756082297946995,0.9384547192066276
hotel_56,2023-07-22,0.9583333333333334,1.0083333333333333,0.9566513761467891,0.9925455493849095,0.9408868181588285
hotel_56,2023-07-23,0.9583333333333334,1.0,0.9565749235474007,0.8606684284098138,0.9356778697693328
hotel_56,2023-07-24,0.9583333333333334,1.0,0.9564984709480123,0.8900671345173036,0.9376550834010632
hotel_56,2023-07-25,0.9583333333333334,1.0166666666666666,0.9564220183486238,0.9308419251938161,0.9423006639467704
hotel_56,2023-07-26,0.9583333333333334,0.9833333333333333,0.9563455657492355,0.945708146876643,0.9381372462597712
hotel_56,2023-07-27,0.9583333333333334,0.8666666666666667,0.9562691131498471,0.9464530711739031,0.9278976185433755
hotel_56,2023-07-28,0.9583333333333334,0.9583333333333334,0.9561926605504587,0.9756082297946995,0.9366043166173872
hotel_63,2023-07-01,0.8666666666666667,0.84,0.8671151885830786,0.9803791992927995,0.8450817638099264
hotel_63,2023-07-02,0.8666666666666667,0.6311111111111111,0.8675637104994903,0.6876373033360524,0.7402787161076145
hotel_63,2023-07-03,0.8666666666666667,0.8444444444444444,0.8680122324159022,0.6973042213002638,0.7775220825927083
hotel_63,2023-07-04,0.8666666666666667,0.8844444444444445,0.868460754332314,0.7684167563084241,0.8180154642068924
hotel_63,2023-07-05,0.8666666666666667,0.8266666666666667,0.8689092762487258,0.7828406068386752,0.804733890175952
hotel_63,2023-07-06,0.8666666666666667,0.8844444444444445,0.8693577981651377,0.7880687369130603,0.8707604286278279
hotel_63,2023-07-07,0.8666666666666667,0.8666666666666667,0.8698063200815495,0.9294303771007073,0.8891805963104842
hotel_63,2023-07-08,0.8666666666666667,0.84,0.8702548419979613,0.9803791992927995,0.8372606739642247
hotel_63,2023-07-09,0.8666666666666667,0.6311111111111111,0.8707033639143731,0.6876373033360524,0.7410501044669796
hotel_63,2023-07-10,0.8666666666666667,0.8444444444444444,0.871151885830785,0.6973042213002638,0.8145216196858857
hotel_63,2023-07-11,0.8666666666666667,0.8844444444444445,0.8716004077471967,0.7684167563084241,0.8393902842927772
hotel_63,2023-07-12,0.8666666666666667,0.8266666666666667,0.8720489296636086,0.7828406068386752,0.817971785133653
hotel_63,2023-07-13,0.8666666666666667,0.8844444444444445,0.8724974515800205,0.7880687369130603,0.8572037028438262
hotel_63,2023-07-14,0.8666666666666667,0.8666666666666667,0.8729459734964322,0.9294303771007073,0.8585443089096477
hotel_63,2023-07-15,0.8666666666666667,0.84,0.8733944954128441,0.9803791992927995,0.8347930300772225
hotel_63,2023-07-16,0.8666666666666667,0.6311111111111111,0.8738430173292558,0.6876373033360524,0.7719700972046953
hotel_63,2023-07-17,0.8666666666666667,0.8444444444444444,0.8742915392456677,0.6973042213002638,0.8081490906556322
hotel_63,2023-07-18,0.8666666666666667,0.8844444444444445,0.8747400611620796,0.7684167563084241,0.8285898725493328
