unique_id,cutoff,metric,Naive,SeasonalNaive,Drift,AutoETS,AutoARIMA,LGBMRegressor,AutoNBEATS,AutoNHITS,Chronos,best_model
hotel_63,2023-05-05,bias,0.123015873015873,-0.07063492063492063,0.13105495504268508,-0.06523361501030028,-0.03400319132282784,0.021702042064029124,-0.12247229850481427,16005.336211699952,-0.017221880318626523,AutoNBEATS
hotel_7,2023-05-05,bias,0.13750581665891112,0.0472312703583062,0.1473094443508704,0.008806589219311772,-0.07934253715877689,-0.017418200127907665,0.042140739408688746,inf,-0.0478565117102437,AutoARIMA
hotel_70,2023-05-05,bias,-0.030231829573934856,-0.10166040100250627,-0.04037605516859636,-0.08910783985561255,-0.13849279018857788,0.023092779639695745,-0.08283295138811408,inf,-0.09393378216446492,AutoARIMA
hotel_84,2023-05-05,bias,0.030647553138902658,-0.09144834404349973,0.04131829563294106,-0.09043286836283485,-0.059498814282291645,0.007506554260709881,-0.053328969081733936,inf,0.025383407018942462,SeasonalNaive
hotel_91,2023-05-05,bias,0.0557784911717496,-0.242776886035313,0.07476932318388167,0.0038883605458236237,-0.15668184597156468,-0.03310149823506986,-0.11077338617360802,inf,-0.16353129436460773,SeasonalNaive
hotel_98,2023-05-05,bias,0.1126152073732719,0.15754608294930875,0.10376732822557086,0.026552295158050482,0.04469407369670383,-0.006909086558883652,0.14539077994735558,inf,-0.008714645997994503,Chronos
hotel_0,2023-06-02,bias,-0.04188712522045858,-0.16887125220458557,-0.04985092396439917,-0.19966790297514825,-0.10806764580484729,0.0010084477613548973,-0.12195307827132508,250795847807733.4,-0.04132462677921987,AutoETS
hotel_105,2023-06-02,bias,-0.04761904761904761,-0.046720575022461804,-0.043032840303012916,-0.06935603160707793,-0.0799801160690611,-0.03629104448690302,-0.07281851772510138,inf,-0.05049229949471764,AutoARIMA
hotel_112,2023-06-02,bias,-0.11986607142857146,0.00334821428571425,-0.11881433061619237,-0.04060324526279616,-0.01793522939198029,-0.019130378266192596,-0.03650880498545512,2.7757323111294988e+16,0.02407345175743101,Naive
hotel_126,2023-06-02,bias,0.0054069436539556015,-0.03614114968696642,0.005630421117409333,-0.05289061977650659,-0.01676017973681445,-0.02620489795841636,0.0010749612111697893,inf,-0.015033696421385492,AutoETS
hotel_133,2023-06-02,bias,0.03395784543325526,-0.005854800936768156,0.04361317092394872,-0.012567900491439077,-0.03528746759492723,0.013483120657008027,-0.007336918378043781,inf,-0.020543415212798725,AutoARIMA
hotel_14,2023-06-02,bias,-0.0603099730458221,-0.10074123989218328,-0.06083915081305687,-0.11353837518927339,0.005286881898532601,-0.02420644840513029,-0.15316936584576119,4.647885311411877e+25,-0.039589066570499175,AutoNBEATS
hotel_21,2023-06-02,bias,0.019675925925925927,-0.07225529100529102,0.019805770470664084,-0.001921081992813874,-0.026622367702671797,0.0016292058395613238,-0.016850266585905084,inf,-0.02131787738787434,SeasonalNaive
hotel_28,2023-06-02,bias,-0.043154761904761904,-0.043154761904761904,-0.06629305977710233,-0.039388203139930335,-0.043182486663702044,-0.01476374519966416,-0.04353511855750487,inf,-0.04664123235713868,Drift
hotel_35,2023-06-02,bias,-0.14920479910714285,-0.12576729910714285,-0.1417549683527908,-0.13378787142059342,-0.17958341071714257,0.0060765439906375575,-0.1031200640967914,1.3239591555800678e+25,-0.21859294601849147,Chronos
hotel_42,2023-06-02,bias,-0.15803932909196064,-0.21934644303065357,-0.15599546030677044,-0.289781767525459,-0.1135985066185586,-0.000253950653035668,-0.20366231857127298,inf,-0.03067085864814186,AutoETS
hotel_49,2023-06-02,bias,0.0672177167810356,-0.06628197130380538,0.05999178281534506,0.012033338135799055,-0.05060551930843057,0.043238893095849475,0.02355036193403837,3.331381009604424e+17,-0.03543214658908524,SeasonalNaive
hotel_56,2023-06-02,bias,0.0011904761904761862,-0.07380952380952381,-0.0004455650732246495,-0.07604799393549933,-0.025901346880004283,-0.0502541184859872,-0.012283709077608007,inf,-0.00739083829380216,AutoETS
hotel_63,2023-06-02,bias,-0.06698412698412695,-0.049841269841269846,-0.06449111172515425,-0.14420537355182964,0.016334501253941404,0.0018258586238678717,-0.07092636522792635,4.6880753908227297e+27,0.024895811535063244,AutoETS
hotel_7,2023-06-02,bias,0.29728943694741744,0.20678222429036763,0.3079324601519487,0.18909584403115795,0.08830434140298324,-0.014184750299564185,0.19567695619922398,inf,0.11073887814486398,LGBMRegressor
hotel_70,2023-06-02,bias,-0.05748746867167923,-0.17966791979949878,-0.06154681917559861,-0.11180619045430538,0.02088738464989644,-0.004666086300730325,-0.10947407018346597,inf,-0.14188993597090396,SeasonalNaive
hotel_84,2023-06-02,bias,0.04424122590212555,-0.12432031636183885,0.0558867989111676,-0.07640074674663946,-0.06689622169767237,0.007522212679322202,0.18651898714262133,inf,0.043259772639196815,SeasonalNaive
hotel_91,2023-06-02,bias,0.0581861958266453,0.02608346709470305,0.07520312582468933,0.03698553409544448,0.00827116785303141,0.01363645404354688,-0.08411462755685441,63398849143.28938,0.0053350676215862215,AutoNBEATS
hotel_98,2023-06-02,bias,-0.020737327188940096,-0.0783410138248848,-0.03340345310146272,-0.10518467153937072,-0.04079364643132769,9.570312770973024e-05,-0.1274595137085757,inf,-0.07854593768372513,AutoNBEATS
hotel_0,2023-02-10,mae,0.20194003527336862,0.17548500881834214,0.21080410216212683,0.20900664342649597,0.12060659088577366,0.03878265344967591,0.2170075344503241,24554001262101.027,0.13247678148998782,LGBMRegressor
hotel_105,2023-02-10,mae,0.19519317160826596,0.10175202156334232,0.2002401473051368,0.08395135597180385,0.09131738985628125,0.03458797179395824,0.29569718582088733,1562386.3468287478,0.09735879008821402,LGBMRegressor
hotel_112,2023-02-10,mae,0.12120535714285717,0.1064732142857143,0.12848048941798945,0.09992872208012414,0.07969663783761112,0.04837915755959273,0.1024814145905631,inf,0.07729452252388001,LGBMRegressor
hotel_126,2023-02-10,mae,0.1115537848605578,0.11980648833238476,0.11330972406669622,0.11406415848035419,0.10939295105735823,0.06058426807691938,0.11276583151343741,inf,0.10541357305250727,LGBMRegressor
hotel_133,2023-02-10,mae,0.1762295081967213,0.16920374707259953,0.17701593084106745,0.162097464570587,0.14759210558958438,0.05687716042635952,0.18556689263367263,5.095646471693706e+20,0.1261013851302569,LGBMRegressor
hotel_14,2023-02-10,mae,0.12196765498652291,0.10579514824797843,0.119811320754717,0.09853422342523692,0.11160448372150414,0.06638661838236952,0.13443377328850833,4.918584496690678e+34,0.0939740466300368,LGBMRegressor
hotel_21,2023-02-10,mae,0.013888888888888867,0.014219576719576715,0.014197530864197505,0.01738435541520594,0.051956793318852834,0.010956302531351773,0.06672159728234406,inf,0.014558242978873065,LGBMRegressor
hotel_28,2023-02-10,mae,0.0,0.0,0.029537037037037035,0.01942462093979817,0.0025847488743147616,0.011755425140652448,0.03655389220927775,inf,0.0017943765435900008,Naive
hotel_35,2023-02-10,mae,0.17494419642857142,0.18150111607142858,0.1662202380952381,0.14263219980786093,0.11432876442092876,0.03368489342949354,0.1703861164195197,inf,0.21168818537678039,LGBMRegressor
hotel_42,2023-02-10,mae,0.2495662232504338,0.26778484673221514,0.24993609379574291,0.2845055192777247,0.2109868303207478,0.026524203660705202,0.26105922072298476,inf,0.20916461164186703,LGBMRegressor
hotel_49,2023-02-10,mae,0.1615720524017467,0.15626949469744228,0.1615720524017467,0.11042435323378223,0.11827164359786854,0.05674031072167381,0.08939372957756722,inf,0.14217439450960342,LGBMRegressor
hotel_56,2023-02-10,mae,0.07261904761904758,0.028571428571428557,0.0747222222222222,0.051687809782003505,0.05894345678238471,0.029270290068203093,0.043575374853043324,inf,0.03939060341744196,SeasonalNaive
hotel_63,2023-02-10,mae,0.1865079365079365,0.22904761904761903,0.1880568293160886,0.18435204800959687,0.18932523266110887,0.046770063683130796,0.24607409580359382,2.6336875814995527e+30,0.18413535734963796,LGBMRegressor
hotel_7,2023-02-10,mae,0.061365751512331326,0.06927640763145651,0.0608263102562777,0.0831464578201191,0.06999260657826412,0.025029444844579977,0.0902046608149645,inf,0.06285998836444003,LGBMRegressor
hotel_70,2023-02-10,mae,0.05059523809523809,0.0838032581453634,0.04991684458058727,0.06918747597794982,0.040916999432852506,0.028888580185229752,0.18070251206146146,inf,0.059111763958942916,LGBMRegressor
hotel_84,2023-02-10,mae,0.19834404349975285,0.17684132476520018,0.19920573894045637,0.17997192392411726,0.1999105988631031,0.028750788758168944,0.18210494039498282,inf,0.21407566086614244,LGBMRegressor
hotel_91,2023-02-10,mae,0.2026484751203852,0.15930979133226322,0.197191011235955,0.13960034148144346,0.12988445561307807,0.0701088680227487,0.23430567527754922,inf,0.13792081830206881,LGBMRegressor
hotel_98,2023-02-10,mae,0.19729262672811057,0.21860599078341014,0.2121543778801843,0.2549711469081382,0.1851826206280059,0.03173646397562903,0.2275506173891406,inf,0.21351596592895447,LGBMRegressor
hotel_0,2023-03-10,mae,0.0974426807760141,0.09656084656084654,0.09782555567774966,0.09054138318980261,0.08238071336433664,0.04118604050182024,0.08436569629312615,inf,0.0843712519821456,LGBMRegressor
hotel_105,2023-03-10,mae,0.10489667565139264,0.10849056603773587,0.10490912561808897,0.1293912975231385,0.11557025395816638,0.03809523680853999,0.11606954455857652,5.354104645425418e+17,0.1065225418580082,LGBMRegressor
